cell_id,longitude,latitude,stress_score,urbanization_component,vegetation_component,water_component,evidence_strength,stress_quartile,rank
C_047_111,79.20091,13.355388,0.288,0.3697,0.297,0.1975,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2090
C_058_114,79.22786,13.256573,0.288,0.2656,0.4112,0.1873,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2091
C_047_036,78.527174,13.355388,0.2879,0.2425,0.4511,0.17,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2092
C_056_123,79.308708,13.27454,0.2878,0.1707,0.3274,0.3651,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2093
C_054_114,79.22786,13.292506,0.2877,0.1644,0.2731,0.4257,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2094
C_086_035,78.518191,13.005045,0.2877,0.3556,0.3758,0.1316,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2095
C_094_032,78.491241,12.93318,0.2877,0.2799,0.504,0.0792,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2096
C_068_073,78.85955,13.166742,0.2877,0.2743,0.3272,0.2617,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2097
C_063_043,78.590056,13.211658,0.2876,0.2791,0.4332,0.1503,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2098
C_043_135,79.422614,13.391321,0.2876,0.1352,0.1811,0.5466,Low (Single Evidence Family),Q3: Moderate-High Relative Stress,2099
C_076_104,79.138028,13.094877,0.2875,0.2393,0.4552,0.168,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2100
C_056_151,79.566345,13.27454,0.2875,0.1417,0.3349,0.3858,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2101
C_067_094,79.048197,13.175725,0.2874,0.2418,0.1562,0.464,Moderate (Compound Urban/Water Signal),Q3: Moderate-High Relative Stress,2102
C_068_110,79.191927,13.166742,0.2873,0.3035,0.304,0.2545,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2103
C_051_065,78.787685,13.319455,0.2873,0.3199,0.3888,0.1533,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2104
C_029_084,78.958365,13.517085,0.2872,0.268,0.2914,0.3023,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2105
C_100_034,78.509207,12.879281,0.2871,0.2105,0.3328,0.318,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2106
C_055_148,79.539395,13.283523,0.287,0.1029,0.1323,0.6258,Low (Single Evidence Family),Q3: Moderate-High Relative Stress,2107
C_049_073,78.85955,13.337422,0.287,0.3024,0.5586,0.0,Moderate (Same-Sensor Spectral Agreement),Q3: Moderate-High Relative Stress,2108
C_108_029,78.464292,12.807416,0.2868,0.2127,0.4587,0.189,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2109
C_071_043,78.590056,13.139792,0.2868,0.2398,0.3632,0.2574,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2110
C_062_095,79.05718,13.220641,0.2868,0.2365,0.3986,0.2253,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2111
C_046_055,78.697854,13.364371,0.2867,0.2351,0.4793,0.1457,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2112
C_069_116,79.245826,13.157759,0.2866,0.151,0.379,0.3298,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2113
C_048_133,79.39854,13.346405,0.2865,0.2045,0.3836,0.2715,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2114
C_042_044,78.599039,13.400304,0.2865,0.2031,0.4818,0.1745,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2115
C_115_010,78.293612,12.744534,0.2864,0.3776,0.276,0.2057,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2116
C_059_106,79.155994,13.24759,0.2863,0.3193,0.3641,0.1755,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2117
C_031_073,78.85955,13.499119,0.2863,0.076,0.5641,0.2188,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2118
C_037_046,78.617005,13.44522,0.2862,0.264,0.4976,0.0969,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2119
C_063_089,79.003281,13.211658,0.2861,0.1524,0.1688,0.5371,Low (Single Evidence Family),Q3: Moderate-High Relative Stress,2120
C_039_036,78.527174,13.427253,0.2861,0.3258,0.3171,0.2155,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2121
C_056_084,78.958365,13.27454,0.2861,0.243,0.1391,0.4762,Moderate (Compound Urban/Water Signal),Q3: Moderate-High Relative Stress,2122
C_065_124,79.317691,13.193691,0.286,0.2518,0.3009,0.3052,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2123
C_076_102,79.120062,13.094877,0.286,0.2703,0.3441,0.2436,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2124
C_051_170,79.737025,13.319455,0.2859,0.0087,0.1614,0.6877,Low (Single Evidence Family),Q3: Moderate-High Relative Stress,2125
C_038_120,79.281759,13.436236,0.2858,0.1563,0.3562,0.3448,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2126
C_041_096,79.066163,13.409287,0.2858,0.311,0.2344,0.3121,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2127
C_019_066,78.796668,13.606916,0.2857,0.179,0.2852,0.3929,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2128
C_095_034,78.509207,12.924197,0.2857,0.274,0.4631,0.1199,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2129
C_022_091,79.021247,13.579967,0.2857,0.1491,0.3025,0.4054,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2130
C_070_099,79.093112,13.148776,0.2856,0.2332,0.4501,0.1736,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2131
C_031_056,78.706837,13.499119,0.2856,0.3151,0.5418,0.0,Moderate (Same-Sensor Spectral Agreement),Q3: Moderate-High Relative Stress,2132
C_120_017,78.356494,12.699618,0.2856,0.1811,0.2107,0.465,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2133
C_052_120,79.281759,13.310472,0.2856,0.3301,0.3322,0.1945,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2134
C_054_127,79.344641,13.292506,0.2856,0.1143,0.2412,0.5014,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2135
C_049_089,79.003281,13.337422,0.2855,0.1422,0.1434,0.5708,Low (Single Evidence Family),Q3: Moderate-High Relative Stress,2136
C_024_061,78.751753,13.562001,0.2855,0.15,0.4287,0.2777,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2137
C_072_102,79.120062,13.130809,0.2855,0.2733,0.5287,0.0544,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2138
C_039_093,79.039214,13.427253,0.2855,0.2431,0.3418,0.2715,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2139
C_073_071,78.841584,13.121826,0.2854,0.215,0.6413,0.0,Moderate (Same-Sensor Spectral Agreement),Q3: Moderate-High Relative Stress,2140
C_039_043,78.590056,13.427253,0.2853,0.2699,0.4913,0.0946,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2141
C_101_019,78.37446,12.870298,0.2853,0.2244,0.1541,0.4775,Moderate (Compound Urban/Water Signal),Q3: Moderate-High Relative Stress,2142
C_040_128,79.353624,13.41827,0.2852,0.2218,0.4452,0.1886,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2143
C_058_092,79.03023,13.256573,0.2852,0.2819,0.2239,0.3497,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2144
C_091_038,78.54514,12.960129,0.2851,0.2915,0.3867,0.1772,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2145
C_054_112,79.209893,13.292506,0.285,0.1805,0.2912,0.3831,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2146
C_035_049,78.643955,13.463186,0.2849,0.2908,0.3941,0.1696,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2147
C_110_027,78.446325,12.789449,0.2849,0.2628,0.4783,0.1136,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2148
C_055_087,78.985315,13.283523,0.2847,0.2339,0.4396,0.1804,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2149
C_064_044,78.599039,13.202674,0.2846,0.2358,0.4511,0.1667,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2150
C_120_009,78.284629,12.699618,0.2846,0.4219,0.4317,0.0,Moderate (Same-Sensor Spectral Agreement),Q3: Moderate-High Relative Stress,2151
C_066_079,78.913449,13.184708,0.2845,0.2251,0.2885,0.3399,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2152
C_053_121,79.290742,13.301489,0.2845,0.319,0.3198,0.2148,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2153
C_069_091,79.021247,13.157759,0.2844,0.3098,0.2478,0.2957,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2154
C_121_023,78.410393,12.690635,0.2843,0.314,0.0792,0.4598,Moderate (Compound Urban/Water Signal),Q3: Moderate-High Relative Stress,2155
C_039_053,78.679887,13.427253,0.2843,0.2516,0.3441,0.2571,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2156
C_119_014,78.329544,12.708601,0.2843,0.1907,0.0875,0.5747,Low (Single Evidence Family),Q3: Moderate-High Relative Stress,2157
C_078_052,78.670904,13.07691,0.2842,0.3664,0.2431,0.2433,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2158
C_065_051,78.661921,13.193691,0.2841,0.2397,0.5024,0.1104,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2159
C_049_095,79.05718,13.337422,0.2841,0.2648,0.4655,0.1221,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2160
C_034_065,78.787685,13.472169,0.2839,0.3042,0.4087,0.1389,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2161
C_090_037,78.536157,12.969113,0.2839,0.2862,0.4515,0.114,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2162
C_055_128,79.353624,13.283523,0.2838,0.2541,0.3859,0.2112,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2163
C_036_050,78.652938,13.454203,0.2838,0.3007,0.3404,0.2102,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2164
C_049_057,78.71582,13.337422,0.2837,0.224,0.5108,0.1163,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2165
C_048_101,79.111079,13.346405,0.2837,0.2609,0.1782,0.412,Moderate (Compound Urban/Water Signal),Q3: Moderate-High Relative Stress,2166
C_125_023,78.410393,12.654702,0.2837,0.3743,0.2319,0.245,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2167
C_042_062,78.760736,13.400304,0.2836,0.3987,0.4522,0.0,Moderate (Same-Sensor Spectral Agreement),Q3: Moderate-High Relative Stress,2168
C_079_041,78.57209,13.067927,0.2835,0.3412,0.5094,0.0,Moderate (Same-Sensor Spectral Agreement),Q3: Moderate-High Relative Stress,2169
C_048_047,78.625988,13.346405,0.2833,0.2675,0.5337,0.0488,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2170
C_065_098,79.084129,13.193691,0.2832,0.3384,0.3783,0.133,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2171
C_029_085,78.967348,13.517085,0.2831,0.2186,0.4583,0.1723,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2172
C_061_052,78.670904,13.229624,0.2831,0.2824,0.4596,0.1074,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2173
C_056_104,79.138028,13.27454,0.2831,0.2109,0.3906,0.2479,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2174
C_064_120,79.281759,13.202674,0.2831,0.2818,0.4482,0.1192,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2175
C_053_132,79.389556,13.301489,0.283,0.1062,0.3762,0.3665,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2176
C_046_110,79.191927,13.364371,0.283,0.3667,0.3091,0.1732,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2177
C_040_103,79.129045,13.41827,0.2829,0.2861,0.3101,0.2526,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2178
C_061_135,79.422614,13.229624,0.2829,0.3839,0.4408,0.0239,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2179
C_042_071,78.841584,13.400304,0.2828,0.2144,0.4983,0.1359,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2180
C_090_038,78.54514,12.969113,0.2828,0.3424,0.4242,0.0819,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2181
C_059_045,78.608022,13.24759,0.2827,0.1698,0.2155,0.4627,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2182
C_097_037,78.536157,12.90623,0.2827,0.201,0.354,0.2931,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2183
C_052_125,79.326674,13.310472,0.2827,0.1647,0.2935,0.39,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2184
C_063_106,79.155994,13.211658,0.2826,0.3878,0.3414,0.1185,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2185
C_071_112,79.209893,13.139792,0.2825,0.2371,0.3501,0.2603,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2186
C_029_083,78.949382,13.517085,0.2824,0.1889,0.5229,0.1352,Low (Single Evidence Family),Q3: Moderate-High Relative Stress,2187
C_073_089,79.003281,13.121826,0.2824,0.2646,0.2752,0.3075,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2188
C_044_124,79.317691,13.382338,0.2823,0.2048,0.3229,0.3193,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2189
C_111_005,78.248696,12.780466,0.2823,0.2831,0.4487,0.115,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2190
C_125_024,78.419376,12.654702,0.2822,0.3607,0.1721,0.3137,Moderate (Compound Urban/Water Signal),Q3: Moderate-High Relative Stress,2191
C_050_112,79.209893,13.328439,0.2821,0.0956,0.2208,0.5299,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2192
C_046_123,79.308708,13.364371,0.2821,0.2171,0.3894,0.2397,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2193
C_057_108,79.173961,13.265557,0.282,0.218,0.4133,0.2148,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2194
C_125_016,78.347511,12.654702,0.2819,0.3448,0.4801,0.0206,Moderate (Same-Sensor Spectral Agreement),Q3: Moderate-High Relative Stress,2195
C_063_115,79.236843,13.211658,0.2819,0.1982,0.4978,0.1497,Low (Single Evidence Family),Q3: Moderate-High Relative Stress,2196
C_091_043,78.590056,12.960129,0.2818,0.2665,0.4013,0.1775,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2197
C_126_020,78.383443,12.645719,0.2817,0.3125,0.108,0.4244,Moderate (Compound Urban/Water Signal),Q3: Moderate-High Relative Stress,2198
C_121_018,78.365477,12.690635,0.2817,0.2633,0.2037,0.3779,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2199
C_071_072,78.850567,13.139792,0.2817,0.2615,0.5034,0.0802,Moderate (Same-Sensor Spectral Agreement),Q3: Moderate-High Relative Stress,2200
C_060_043,78.590056,13.238607,0.2817,0.134,0.2326,0.4784,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2201
C_011_096,79.066163,13.678782,0.2816,0.0835,0.3307,0.4306,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2202
C_048_138,79.449564,13.346405,0.2815,0.1795,0.3321,0.3329,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2203
C_037_037,78.536157,13.44522,0.2813,0.1195,0.6938,0.0305,Low (Single Evidence Family),Q3: Moderate-High Relative Stress,2204
C_047_108,79.173961,13.355388,0.2813,0.2494,0.4964,0.0982,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2205
C_050_094,79.048197,13.328439,0.2813,0.2957,0.3289,0.2194,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2206
C_068_100,79.102096,13.166742,0.2811,0.2019,0.4865,0.1549,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2207
C_047_154,79.593294,13.355388,0.2811,0.2481,0.263,0.3321,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2208
C_071_125,79.326674,13.139792,0.281,0.2484,0.4203,0.1742,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2209
C_083_037,78.536157,13.031995,0.2809,0.2775,0.4816,0.0835,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2210
C_062_044,78.599039,13.220641,0.2809,0.2922,0.2708,0.2797,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2211
C_065_068,78.814635,13.193691,0.2809,0.185,0.6267,0.0311,Low (Single Evidence Family),Q3: Moderate-High Relative Stress,2212
C_109_029,78.464292,12.798433,0.2809,0.2098,0.4281,0.2047,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2213
C_056_114,79.22786,13.27454,0.2808,0.2089,0.3495,0.2839,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2214
C_071_040,78.563106,13.139792,0.2808,0.286,0.1809,0.3756,Moderate (Compound Urban/Water Signal),Q3: Moderate-High Relative Stress,2215
C_035_072,78.850567,13.463186,0.2808,0.2044,0.5664,0.0717,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2216
C_046_050,78.652938,13.364371,0.2808,0.3693,0.4415,0.0318,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2217
C_107_018,78.365477,12.816399,0.2808,0.2985,0.2927,0.2512,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2218
C_049_096,79.066163,13.337422,0.2807,0.0979,0.5302,0.2142,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2219
C_027_099,79.093112,13.535051,0.2807,0.173,0.2015,0.4676,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2220
C_125_022,78.40141,12.654702,0.2806,0.3046,0.1157,0.4215,Moderate (Compound Urban/Water Signal),Q3: Moderate-High Relative Stress,2221
C_022_076,78.8865,13.579967,0.2806,0.1079,0.4468,0.2872,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2222
C_066_047,78.625988,13.184708,0.2805,0.2924,0.3608,0.1883,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2223
C_042_088,78.994298,13.400304,0.2804,0.2093,0.2556,0.3763,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2224
C_070_046,78.617005,13.148776,0.2804,0.2586,0.2645,0.3183,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2225
C_077_101,79.111079,13.085893,0.2803,0.2364,0.3857,0.2188,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2226
C_058_127,79.344641,13.256573,0.2802,0.1652,0.3371,0.3383,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2227
C_036_034,78.509207,13.454203,0.2801,0.3438,0.4017,0.0946,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2228
C_035_076,78.8865,13.463186,0.28,0.2711,0.3017,0.2672,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2229
C_064_078,78.904466,13.202674,0.28,0.2031,0.4324,0.2047,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2230
C_107_027,78.446325,12.816399,0.28,0.1868,0.3054,0.3478,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2231
C_076_037,78.536157,13.094877,0.2799,0.2374,0.546,0.0563,Moderate (Same-Sensor Spectral Agreement),Q3: Moderate-High Relative Stress,2232
C_059_118,79.263792,13.24759,0.2796,0.294,0.3844,0.1605,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2233
C_101_016,78.347511,12.870298,0.2796,0.4121,0.1087,0.318,Moderate (Compound Urban/Water Signal),Q3: Moderate-High Relative Stress,2234
C_071_090,79.012264,13.139792,0.2795,0.107,0.0852,0.6464,Low (Single Evidence Family),Q3: Moderate-High Relative Stress,2235
C_122_015,78.338528,12.681652,0.2795,0.2448,0.1332,0.4604,Moderate (Compound Urban/Water Signal),Q3: Moderate-High Relative Stress,2236
